Product Supplier ID,Product Category,Supplier Office,Product Description,Contact Name,Company,Address 1,Address 2,City,Prov/State,Zip/Postal,Country,Phone,Fax,Email,Web,Represents,Affiliation
3589,502,1,TOUR OPERATORS/WHOLESALES, ,EXODUS WORLDWIDE ADVENTURE HOLIDAYS, , , , , , ,,, ,http://www.gap.ca,G.A.P ADVENTURES INC, 
3589,503,1,TOUR OPERATORS/WHOLESALES, ,TREK AUSTRALIA, , , , , , ,,, ,http://www.gap.ca,G.A.P ADVENTURES INC, 
3589,504,1,TOUR OPERATORS/WHOLESALES, ,INTREPID SOUTH EAST ASIA, , , , , , ,,, ,http://www.gap.ca,G.A.P ADVENTURES INC, 
3589,505,1,TOUR OPERATORS/WHOLESALES, ,GUERBA EXPEDITIONS, , , , , , ,,, ,http://www.gap.ca,G.A.P ADVENTURES INC, 
3589,506,1,TOUR OPERATORS/WHOLESALES, ,AMADABLAM ADVENTURES, , , , , , ,,, ,http://www.gap.ca,G.A.P ADVENTURES INC, 
3590,350,1,HOTEL REPS & CHAINS IN CANADA,Eduardo Besu,CUBANACAN CANADA INC.,372 Bay St,Suite 1902,Toronto,ON,H5H 2W9, ,4166010343,4166010346, , , ,ACTAPGY
3592,350,1,HOTEL REPS & CHAINS IN CANADA,Saverio Gioffre,WESTMONT HOSPITALITY GROUP CANADA,600 Dixon Rd, ,Toronto,ON,M9W 1J1, ,4162409353,4162400565, , , ,PGY
3593,500,1,TOUR OPERATORS/WHOLESALES,Jeannie Rodgers,UNITED TOURING COMPANY,One Bala Plaza,Suite 414,Bala Cynwyd,PA,19004-1,USA,6106173312,6106173312, ,http://www.unitedtour.com, ,PGY
3598,500,1,TOUR OPERATORS/WHOLESALES,Daniel Farr,CARDINAL TOURS,1888 Hwy #3,R.R. 8,Dunnville,ON,N1A 2W7, ,9057747045,9057749441,cardinal@cardinaltours.com,http://www.cardinaltours.com, ,PGY
3600,400,1,MOTOR COACH TOUR OPERATORS,Ed Rogers,GLOBUS AND COSMOS,1061 Eglinton Ave W, ,Toronto,ON,M6C 2C9, ,4167871284,4167877491, ,http://www.globusandcosmos.com, ,ACTAPGY
3600,400,1,MOTOR COACH TOUR OPERATORS,Ed Rogers,GLOBUS AND COSMOS,1061 Eglinton Ave W, ,Toronto,ON,M6C 2C9, ,4167871284,4167877491, ,http://www.globusandcosmos.com, ,ACTAPGY
3600,500,1,TOUR OPERATORS/WHOLESALES,Ed Rogers,GLOBUS AND COSMOS,1061 Eglinton Ave W, ,Toronto,ON,M6C 2C9, ,4167871284,4167877491, ,http://www.globusandcosmos.com, ,ACTAPGY
3600,500,1,TOUR OPERATORS/WHOLESALES,Ed Rogers,GLOBUS AND COSMOS,1061 Eglinton Ave W, ,Toronto,ON,M6C 2C9, ,4167871284,4167877491, ,http://www.globusandcosmos.com, ,ACTAPGY
3602,550,1,TRAVEL INSURANCE,Rebecca Fram,RBC TRAVEL INSURANCE COMPANY,PO Box 97,Stn A,Mississauga,ON,L5A 2Y9, ,9057994028,9057919621, , , ,ACTAPGY
3614,350,1,HOTEL REPS & CHAINS IN CANADA,Tricia Gooding,STAGE WEST ALL-SUITE HOTEL,5400 Dixie Rd, ,Mississauga,ON,L4W 4T4, ,9052380159,9052389820, , , ,PGY
3622,100,1,AIRLINE CONSOLIDATORS,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3622,150,1,AIRLINES,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3622,151,1,AIRLINES,Paul Chu,CHINA TRAVEL AIR SERVICE HONG KONG LTD.,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , ,CHINA TRAVEL SERVICE (CANADA) INC, 
3622,152,1,AIRLINES,Paul Chu,SHENZHEN AIRLINE CHINA,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , ,CHINA TRAVEL SERVICE (CANADA) INC, 
3622,300,1,CRUISE LINES,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3622,301,1,CRUISE LINES,Paul Chu,YANGTZE RIVER SPLENDID CHINA CRUISE LTD.,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , ,CHINA TRAVEL SERVICE (CANADA) INC, 
3622,350,1,HOTEL REPS & CHAINS IN CANADA,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3622,351,1,HOTEL REPS & CHAINS IN CANADA,Paul Chu,CHINA TRAVEL HOTEL MANAGEMENT SERVICES HONG KONG LTD.,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , ,CHINA TRAVEL SERVICE (CANADA) INC, 
3622,450,1,RAILROADS,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3622,451,1,RAILROADS,Paul Chu,CHINA NATIONAL RAILWAY,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , ,CHINA TRAVEL SERVICE (CANADA) INC, 
3622,500,1,TOUR OPERATORS/WHOLESALES,Paul Chu,CHINA TRAVEL SERVICE (CANADA) INC,556 W Broadway, ,Vancouver,BC,V5Z 1E9, ,6048728787,6048732823, , , ,ACTAPGY
3623,250,1,CAR RENTALS,Kim Harkins,THRIFTY CAR RENTAL,6050 Indian Line, ,Mississauga,ON,L4V 1G5, ,9056121881,9056121893, , , ,ACTAPGY
3624,350,1,HOTEL REPS & CHAINS IN CANADA,Eileen Nock,LE ROYAL MERIDIEN KING EDWARD,37 King St E, ,Toronto,ON,M5C 1E9, ,4168639700,4163675515, , , ,PGY
3625,350,1,HOTEL REPS & CHAINS IN CANADA,Heather McCrae,SHERATON GATEWAY HOTEL,Toronto International Airport,Box 3000,Toronto AMF,ON,L5P 1C4, ,9056727000,9056727100, , , ,ACTAPGY
3627,550,1,TRAVEL INSURANCE,Joelle Paton,TRAVEL INSURANCE COORDINATORS,2609 Westview Dr,Suite 300,N Vancouver,BC,V7N 4M2, ,6049864292,6049865797,info@tic-agencies.com,http://www.tic-agencies.com, ,ACTAPGY
3631,400,1,MOTOR COACH TOUR OPERATORS,Fred Standeven,A.C.T. TOURS/AGRICULTURAL TOURS,1120 Victoria St N, ,Kitchener,ON,N2B 3T2, ,5197451543,5197455694,tour@acttours.com,http://www.acttours.com, ,PGY
3631,500,1,TOUR OPERATORS/WHOLESALES,Fred Standeven,A.C.T. TOURS/AGRICULTURAL TOURS,1120 Victoria St N, ,Kitchener,ON,N2B 3T2, ,5197451543,5197455694,tour@acttours.com,http://www.acttours.com, ,PGY
3631,500,1,TOUR OPERATORS/WHOLESALES,Fred Standeven,A.C.T. TOURS/AGRICULTURAL TOURS,1120 Victoria St N, ,Kitchener,ON,N2B 3T2, ,5197451543,5197455694,tour@acttours.com,http://www.acttours.com, ,PGY
3633,100,1,AIRLINE CONSOLIDATORS,Mr. Jackie Ma,MARCO POLO TOURS,2233 Burrard St,Suite 201,Vancouver,BC,V6J 3H9, ,6047323812,6047368908,tour@marcopolotours.com,http://www.marcopolotours.com, ,ACTAPGY
3633,500,1,TOUR OPERATORS/WHOLESALES,Mr. Jackie Ma,MARCO POLO TOURS,2233 Burrard St,Suite 201,Vancouver,BC,V6J 3H9, ,6047323812,6047368908,tour@marcopolotours.com,http://www.marcopolotours.com, ,ACTAPGY
3640,350,1,HOTEL REPS & CHAINS IN CANADA,Nancy Oster,VALHALLA INN THUNDER BAY,1 Valhalla Inn Rd, ,Thunder Bay,ON,P7E 6J1, ,8075771121,8074754723,valbay@baynet.net,http://www.valhallainn.com, ,PGY
3644,500,1,TOUR OPERATORS/WHOLESALES,Derek Dudkowski,PEKAO INT'L TRAVEL & TOURS,1610 Bloor St W, ,Toronto,ON,M6P 1A7, ,4165881466,4165882703, ,http://www.pekao-canada.com, ,ACTAPGY
3649,500,1,TOUR OPERATORS/WHOLESALES,Angela Chiu,DSL TRAVELLERS' TOURS,250 Alton Towers Circle,Unit C4A,Toronto (Scarborough),ON,M1V 4P1, ,4162981023,4162984909, , , , 
3650,300,1,CRUISE LINES, ,CUNARD LINES,6100 Blue Lagoon Drive,Suite 400,Miami,FL,33126, ,8007286273,, ,http://www.cunard.com, ,ACTAPGY
3650,301,1,CRUISE LINES, ,SEABOURN CRUISE LINE,6100 Blue Lagoon Drive,Suite 400,Miami,FL,33126, ,8009299391,, ,http://www.cunard.com,CUNARD LINES, 
3653,450,1,RAILROADS,Danielle Gauvin,VIA RAIL CANADA INC,2 Place Ville-Marie, ,Montreal,PQ,H3B 2C9, ,5148716000,5148716236, , , ,PGY
3655,500,1,TOUR OPERATORS/WHOLESALES,Joan Ezesky-Vanderkley,SILVER LINE TOURS,at Pearson Lanes,137 Byron St N,Whitby,ON,L1N 4M8, ,9054302253,9054302911,silverline@iprimus.ca, , ,ACTAPGY
3669,100,1,AIRLINE CONSOLIDATORS,Adelino Sales,LATIN WORLD TOURS,850 College St, ,Toronto,ON,M6H 1A2, ,4165359374,4165357658,lwtours@interlog.com, , , 
3669,500,1,TOUR OPERATORS/WHOLESALES,Adelino Sales,LATIN WORLD TOURS,850 College St, ,Toronto,ON,M6H 1A2, ,4165359374,4165357658,lwtours@interlog.com, , , 
3670,500,1,TOUR OPERATORS/WHOLESALES,Elie Abitbol,GATEWAYS INTERNATIONAL,Royal Bank Building,7481 Woodbine Ave # 204,Markham,ON,L3R 2W1, ,9054755758,9054750743,gateways@gateways-international.com, , ,ACTAPGY
3686,150,1,AIRLINES,C. Fournier,ROYAL AIRLINES,685 Stuart Graham N,N Dorval,Montreal,PQ,H4Y 1E4, ,5148289000,5148289096, , , ,ACTAPGY
3687,100,1,AIRLINE CONSOLIDATORS,A. Lopes,EAST AFRICAN TRAVEL CONSULTANTS INC,574 Parliament St, ,Toronto,ON,M4X 1P8, ,4169670067,4169671613,eatc@idirect.com,http://www.africaonsafari.com, ,PGY
3687,500,1,TOUR OPERATORS/WHOLESALES,A. Lopes,EAST AFRICAN TRAVEL CONSULTANTS INC,574 Parliament St, ,Toronto,ON,M4X 1P8, ,4169670067,4169671613,eatc@idirect.com,http://www.africaonsafari.com, ,PGY
3691,250,1,CAR RENTALS,Sandy Collins,DOLLAR RENT A CAR (CANADA) LIMITED,1027 Yonge St 3rd Fl, ,Toronto,ON,M4W 2K9, ,4169691190,4169699582, ,http://www.dollar.com, ,ACTAPGY
3692,250,1,CAR RENTALS,Bob Verwey,OWASCO CANADIAN CAR & CAMPER RENTALS,1425 Dundas St. E, ,Whitby,ON,L1N 2K6, ,9056689383,9056689734,rentals@owasco-canada.com,http://www.owasco-canada.com, , 
3728,500,1,TOUR OPERATORS/WHOLESALES,Nicolas Kourous,ARION TRAVEL,437 Danforth Ave,Suite 202,Toronto,ON,M4K 1P1, ,4164662169,4164662160, ,http://www.greekvillage.com, ,PGY
3819,500,1,TOUR OPERATORS/WHOLESALES,Ivy Yeung,SCENIC HOLIDAYS LTD,7100 Woodbine Ave,Suite 211,Markham,ON,L3R 5J2, ,9059462228,9059462227,info@ScenicCanada.com, , ,PGY
3866,100,1,AIRLINE CONSOLIDATORS,Linda Irving,FLIGHT EXPRESS TRAVEL INC,10216 - 124th St,Unit 100,Edmonton,AB,T5N 4A3, ,7804881818,7804888088, , , , 
3874,100,1,AIRLINE CONSOLIDATORS,Birgit Sondrup,VALHALLA TRAVEL,120 Newkirk Rd,Unit 25,Richmond Hill,ON,L4C 9S7, ,9057370300,9057370304,info@valhallatravel.com,http://www.valhallatravel.com, ,PGY
3874,500,1,TOUR OPERATORS/WHOLESALES,Eva-Maria Vint-Warmingt,VALHALLA TRAVEL,120 Newkirk Rd,Unit 25,Richmond Hill,ON,L4C 9S7, ,9057370300,9057370304,info@valhallatravel.com,http://www.valhallatravel.com, ,PGY
3896,300,1,CRUISE LINES,Graham Lewis,MARINE EXPEDITIONS INC,890 Yonge St,3rd Fl,Toronto,ON,M4W 3P4, ,4169645751,4169642467, , , , 
4015,500,1,TOUR OPERATORS/WHOLESALES,Robert Zambito,CENTRAL HOLIDAYS,6000 Metropolitain est,Suite 204,Montreal,PQ,H1S 1B1, ,5142524949,5142526768, , , ,ACTANEW
4196,100,1,AIRLINE CONSOLIDATORS,Nigel Wood,TRAVEL STUDIO,Suite 890,885 Dunsmuir St,Vancouver,BC,V6C 1N5, ,8005656670,8006652998,tsyvr@baxter.net,http://www.travelstudio.com, , 
4196,450,1,RAILROADS,Nigel Wood,TRAVEL STUDIO,Suite 890,885 Dunsmuir St,Vancouver,BC,V6C 1N5, ,8005656670,8006652998,tsyvr@baxter.net,http://www.travelstudio.com, , 
4196,451,1,RAILROADS, ,ROVOS RAIL - SOUTH AFRICA, , , , , , ,,, ,http://www.travelstudio.com,TRAVEL STUDIO, 
4196,452,1,RAILROADS, ,BLUE TRAIN - SOUTH AFRICA, , , , , , ,,, ,http://www.travelstudio.com,TRAVEL STUDIO, 
4196,500,1,TOUR OPERATORS/WHOLESALES,Nigel Wood,TRAVEL STUDIO,Suite 890,885 Dunsmuir St,Vancouver,BC,V6C 1N5, ,8005656670,8006652998,tsyvr@baxter.net,http://www.travelstudio.com, , 
4385,500,1,TOUR OPERATORS/WHOLESALES,Maurice Fritze,CANADIAN CHRISTIAN TOURS,101 Princeton Pl,10339-124 St,Edmonton,AB,T5N 3W1, ,7804820875,7804822635,cct@datanet.ab.ca,http://www.fritze.com, ,PGY
4462,500,1,TOUR OPERATORS/WHOLESALES,Vittorio LoTauro,TRAVEL WITH FLAIR,6801 Columbus Rd, ,Mississauga,ON,L5T 2G9, ,9057951272,9057959655,twf@interlog.com, , ,ACTAPGY
4608,100,1,AIRLINE CONSOLIDATORS,Ari Bauer,DAN TOURS,7117 Bathurst St,Suite 202,Thornhill,ON,L4J 2J6, ,9058862960,9058869769,info@dantours.com, , ,PGY
4608,500,1,TOUR OPERATORS/WHOLESALES,Ari Bauer,DAN TOURS,7117 Bathurst St,Suite 202,Thornhill,ON,L4J 2J6, ,9058862960,9058869769,info@dantours.com, , ,ACTAPGY
4626,500,1,TOUR OPERATORS/WHOLESALES,Gary Unsworth,HOLIDAYS IN PARADISE INC,1920 Avenue Rd,Suite 200,Toronto,ON,M5M 4A1, ,4167893791,4167033045, , , ,PGY
4659,150,1,AIRLINES,Margarita Perez,LANCHILE AIRLINES,620 rue St. Jacques,Suite 500,Montreal,PQ,H3C 1C7, ,5143958812,5143933856, , , ,PGY
4660,150,1,AIRLINES,David Martin,ALL NIPPON AIRWAYS CO LTD,50 Bay St,Suite 1433,Toronto,ON,M5J 2X3, ,4162635554,4162635555,martin.ana@sympatico.ca,http://www.fly-ana.com, , 
4690,500,1,TOUR OPERATORS/WHOLESALES,Evelyn Cassis,VOYAGES CASSIS,5336 Queen Mary,Suite 12,Montreal,PQ,H3X 1T8, ,5144854648,5144857137,cassis@istar.ca,http://www.voyagescassis.com, ,ACTA
4825,100,1,AIRLINE CONSOLIDATORS,Ami Lohr,AMIRON TRAVEL/PRO-MOTION TRAVEL INC,4136 Bathurst St, ,Toronto (North York),ON,M3H 3P2, ,4166305024,4166308093, , , ,PGY
4825,500,1,TOUR OPERATORS/WHOLESALES,Ami Lohr,AMIRON TRAVEL/PRO-MOTION TRAVEL INC,4136 Bathurst St, ,Toronto (North York),ON,M3H 3P2, ,4166305024,4166308093, , , ,PGY
4943,500,1,TOUR OPERATORS/WHOLESALES,Christopher Bradshaw,WILD AFRICA SAFARIS,713 Columbia St,Suite 104,New Westminster,BC,V3M 1B2, ,6045191610,6045191615,africa@wildafricasafari.com,http://www.wildafricasafari.com, ,ACTAPGY
4964,100,1,AIRLINE CONSOLIDATORS,Naeem Thaver,GALA TRAVELS INC.,3330 Pharmacy Ave,Suite 204A,Toronto (Scarborough),ON,M1W 3V8, ,4164915314,4914915870,gala@interlog.com, , ,PGY
4964,500,1,TOUR OPERATORS/WHOLESALES,Naeem Thaver,GALA TRAVELS INC.,3330 Pharmacy Ave,Suite 204A,Toronto (Scarborough),ON,M1W 3V8, ,4164915314,4914915870,gala@interlog.com, , ,PGY
4994,300,1,CRUISE LINES,Doug Seagle,ROYAL CARIBBEAN INTERNATIONAL,1050 Caribbean Way, ,Miami,FL,33132,USA,,7225329, ,http://www.royalcaribbean.com, ,ACTA
4996,500,1,TOUR OPERATORS/WHOLESALES,Ray Pajunen,SPECIAL TRAVEL INTERNATIONAL,3501 E Hastings St, ,Vancouver,BC,V5K 2A8, ,6042911332,6042911378, , , ,PGY
4997,150,1,AIRLINES,Inirida Zerpa,MEXICANA AIRLINES,2 Bloor St W,Suite 1503,Toronto,ON,M4W 3E2, ,4169676818,4169677318,inirida.zerpa@mexicana.com.mx, , ,PGY
5006,350,1,HOTEL REPS & CHAINS IN CANADA,Angela Georgakopoulos,METROPOLITAN HOTELS,108 Chestnut St, ,Toronto,ON,M5G 1R3, ,4169775000,4165993317, ,http://www.metropolitan.com, ,PGY
5036,100,1,AIRLINE CONSOLIDATORS,Joseph Wu,EASTVIEW TRAVEL AGENCY LTD,780 Somerset St W, ,Ottawa,ON,K1R 6R2, ,6132329461,6132328261, , , ,PGY
5057,500,1,TOUR OPERATORS/WHOLESALES,Michael Yiptong,MCI TRAVEL LIMITED,481 University Ave,Suite 104,Toronto,ON,M5G 2E9, ,4165959960,4165957343,info@cwt-mcitravel.com, , ,PGY
5059,500,1,TOUR OPERATORS/WHOLESALES,Jennifer Card,HOLA SUN HOLIDAYS LTD,146 W Beaver Creek Rd,Unit 8,Richmond Hill,ON,L4B 1C2, ,9058820136,9058825184, ,http//www.holasun.com, ,PGY
5081,200,1,ATTRACTIONS,Randy Anger,ANHEUSER-BUSCH ADVENTURE PARKS,358 Broadway Ave, ,Toronto,ON,M4P 1X2, ,4164839410,4164835982, , , ,PGY
5081,201,1,ATTRACTIONS, ,"BUSCH GARDENS TAMPA BAY, FLORIDA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,202,1,ATTRACTIONS, ,"ADVENTURE ISLAND TAMPA BAY, FLORIDA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,203,1,ATTRACTIONS, ,"SESAME PLACE, LANGHORNE PENNSYLVANIA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,204,1,ATTRACTIONS, ,"SEAWORLD ADVENTURE PARK, ORLANDO FLORIDA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,205,1,ATTRACTIONS, ,"SEAWORLD ADVENTURE PARK, CLEVELAND OHIO", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,206,1,ATTRACTIONS, ,"SEAWORLD ADVENTURE PARK, SAN DIEGO CALIFORNIA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,207,1,ATTRACTIONS, ,"BUSCH GARDENS, WILLIAMSBURG VIRGINIA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,208,1,ATTRACTIONS, ,"WATER COUNTRY USA, WILLIAMSBURG VIRGINIA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,209,1,ATTRACTIONS, ,"SEAWORLD ADVENTURE PARK, SAN ANTONIO TEXAS", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5081,210,1,ATTRACTIONS, ,"DISCOVERY COVE, ORLANDO FLORIDA", , , , , , ,,, , ,ANHEUSER-BUSCH ADVENTURE PARKS, 
5089,350,1,HOTEL REPS & CHAINS IN CANADA,Judy Duncan,ISSA RESORT COLLECTION,2255B Queen St E,Suite 3262,Toronto,ON,M4E 1G3, ,4166930199,4166939051,jduncan@on.aibn.com, , ,PGY
5151,100,1,AIRLINE CONSOLIDATORS,Christy Kurian,PC HOLIDAYS INC.,1200 Eglinton Ave E,Suite 818,Toronto,ON,M3C 1H9, ,4163830593,4163830413,pchols@baxter.net,http://www.baxter.net/pc_holidays, ,PGY
5151,500,1,TOUR OPERATORS/WHOLESALES,Christy Kurian,PC HOLIDAYS INC.,1200 Eglinton Ave E,Suite 818,Toronto,ON,M3C 1H9, ,4163830593,4163830413,pchols@baxter.net,http://www.baxter.net/pc_holidays, ,PGY
5166,200,1,ATTRACTIONS,Rita Viggiani,THE OLD MILL,21 Old Mill Rd, ,Toronto,ON,M8X 1G5, ,4162072021,4162362749,info@oldmilltoronto.com,http://www.oldmilltoronto.com, ,PGY
5168,350,1,HOTEL REPS & CHAINS IN CANADA,Elizabeth Myslichi,HIGHLINER INN - FLORIAN HOTELS & RESORTS,815 First Ave W, ,Prince Rupert,BC,V8J 1B3, ,2506249060,2506277759, ,http://www.floriangroup.com, , 
5176,500,1,TOUR OPERATORS/WHOLESALES,Eva McDowell,TOUR TRENDS,Tannery Mall,465 Davis Dr #309,Newmarket,ON,L3Y 2P1, ,9058984838,9058985605,tourtrends@neptune.on.ca,http://www.tourtrends.on.ca, ,PGY
5181,500,1,TOUR OPERATORS/WHOLESALES,Maria Trojanowski,QUEEN-SYRENA TRAVEL INC,3055 Dundas St W,Unit 4,Mississauga,ON,L5L 3R8, ,9058280001,9058287797, , , , 
5204,100,1,AIRLINE CONSOLIDATORS,S. Selvavijayais,GENERAL TOURS,1468 Victoria Pk Ave,Suite 117,Toronto,ON,M4A 2M2, ,4167558500,4167555552,gttb@sprint.ca, , ,PGY
5204,500,1,TOUR OPERATORS/WHOLESALES,S. Selvavijayais,GENERAL TOURS,1468 Victoria Pk Ave,Suite 117,Toronto,ON,M4A 2M2, ,4167558500,4167555552,gttb@sprint.ca, , ,PGY
5228,150,1,AIRLINES,R. Maybelle Ravin,THE RMR GROUP INC,Taurus House,512 Duplex Ave,Toronto,ON,M4R 2E3, ,4164858724,4164858256,assoc@thermrgroup.ca,http://www.thermrgroup.ca, ,PGY
5228,151,1,AIRLINES,R. Maybelle Ravin,KLM uk/buzz,Taurus House,512 Duplex Ave,Toronto,ON,M4R 2E3, ,4164858724,4164858256,assoc@thermrgroup.ca,http://www.thermrgroup.ca,THE RMR GROUP INC,PGY
5228,350,1,HOTEL REPS & CHAINS IN CANADA,Jackie Lutz,THE RMR GROUP INC,Taurus House,512 Duplex Ave,Toronto,ON,M4R 2E3, ,4164844864,4164858256,assoc@thermrgroup.ca,http://www.thermrgroup.ca, ,PGY
5229,100,1,AIRLINE CONSOLIDATORS,Kiran Budhdev,HUNTINGTON TRAVEL,3100 Ridgeway Dr,Unit 16,Mississauga,ON,L5L 5M5, ,9058202266,9058201090,sales@huntingtontravel.net,http://www.huntingtontravel.net, ,PGY
5229,500,1,TOUR OPERATORS/WHOLESALES,Kiran Budhdev,HUNTINGTON TRAVEL,3100 Ridgeway Dr,Unit 16,Mississauga,ON,L5L 5M5, ,9058202266,9058201090,sales@huntingtontravel.net,http://www.huntingtontravel.net, ,PGY
5362,500,1,TOUR OPERATORS/WHOLESALES,Wendy Chan,CONFIDENCE TRAVEL,4211 Sheppard Ave E,Suite 119,Toronto,ON,M1S 5H5, ,4162922887,4162922600,confidencetravel@hotmail.com, , , 
5383,150,1,AIRLINES,Robyn Hudson,CONTINENTAL AIRLINES SALES OFFICE,2929 Allen Pkwy, ,Houston,TX,77210-4,USA,8005250280,, , , , 
5492,150,1,AIRLINES,Lourdes Freire,SKYWAYS INTERNATIONAL,486 College St, ,Toronto,ON,M6G 1A4, ,4169238949,4169601339,skyways@netcom.ca,http://www.addictravel.com, ,PGY
5492,151,1,AIRLINES,Lourdes Freire,AEROCONTINENTE (CODE N6) PERUVIAN AIRLINES,486 College St, ,Toronto,ON,M6G 1A4, ,4169238949,4169601339,skyways@netcom.ca,http://www.addictravel.com,SKYWAYS INTERNATIONAL,PGY
5492,500,1,TOUR OPERATORS/WHOLESALES,Lourdes Freire,SKYWAYS INTERNATIONAL,486 College St, ,Toronto,ON,M6G 1A4, ,4169238949,4169601339,skyways@netcom.ca,http://www.addictravel.com, ,PGY
5517,500,1,TOUR OPERATORS/WHOLESALES,Nanda Pathmanathan,TAPROBANE TRAVEL INC.,4465 Sheppard Ave E,Suite 11,Toronto (Scarborough),ON,M1S 5H9, ,4162915393,4162919941, , , ,PGY
5601,100,1,AIRLINE CONSOLIDATORS,Karl Allison,KARMA TOURS LTD,1111 Davis Dr, ,Newmarket,ON,L3Y 7V1, ,9058535117,9058538503, , , ,PGY
5601,500,1,TOUR OPERATORS/WHOLESALES,Karl Allison,KARMA TOURS LTD,1111 Davis Dr, ,Newmarket,ON,L3Y 7V1, ,9058535117,9058538503, , , ,PGY
5777,450,1,RAILROADS,M. Hope Burridge,TRAVEL BY RAIL,34 Flintridge Rd, ,Toronto (Scarborough),ON,M1P 1G3, ,4167010756,4167010751,travelbyrail@hotmail.com,http://www.travelbyrail.com, ,PGY
5777,451,1,RAILROADS, ,BAUDHHA PARIKRAMA EXPRESS - INDIA, , , , , , ,,, ,http://www.travelbyrail.com,TRAVEL BY RAIL, 
5777,452,1,RAILROADS, ,PALACE ON WHEELS - INDIA, , , , , , ,,, ,http://www.travelbyrail.com,TRAVEL BY RAIL, 
5777,453,1,RAILROADS, ,ROYAL ORIENT - INDIA, , , , , , ,,, ,http://www.travelbyrail.com,TRAVEL BY RAIL, 
5777,500,1,TOUR OPERATORS/WHOLESALES, ,RAZDAN HOLIDAYS (INDIA), , , , , , ,,, ,http://www.travelbyrail.com,TRAVEL BY RAIL, 
5796,150,1,AIRLINES,Paulo Karbach,REPWORLD INC,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , , ,ACTAPGY
5796,151,1,AIRLINES,Paulo Karbach,LTU INTERNATIONAL AIRWAYS,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,152,1,AIRLINES,Paulo Karbach,LLOYD AEREO BOLIVIANO,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,153,1,AIRLINES,Paulo Karbach,ACES (Aerolineas Centrales De Colombia S.A.),409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,154,1,AIRLINES,Paulo Karbach,HARBOUR AIR SEAPLANES,4760 Inglis Dr, ,Richmond,BC,V7B 1W4, ,6042783478,6042789897, , ,REPWORLD INC, 
5796,155,1,AIRLINES,Paulo Karbach,HELIUSA,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,156,1,AIRLINES,Paulo Karbach,ECUATORIANA,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,157,1,AIRLINES,Paulo Karbach,SRI LANKAN AIRLINES,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,158,1,AIRLINES,Paulo Karbach,AERO CALIFORNIA,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
5796,159,1,AIRLINES,Paulo Karbach,LAUDA AIR,409-1200 W Pender St, ,Vancouver,BC,V6E 2S9, ,6046837824,6046837819, , ,REPWORLD INC, 
